Year,Julian.date,Date,WESA,DUNL,Year.factor,log.WESA,log.DUNL,DOY.c,Discharge,amp,IR,avg.temp.day,avg.wind.dir,avg.wind.spd,Windspd,WindDir,WindDeg,Total.Precip..mm.,MERL,PEFA,presence,DOY,Year.fac
1997,124,04/05/1997,41451.76499,2048.235009,1997,10.63230986,7.625221836,4,5860,3.14,0.275408333,10.68333333,9.541666667,18.08333333,18.08333333,1.665334995,95.41666667,3.4,0,1,1,124,1997
1997,125,05/05/1997,35659.04574,2140.954258,1997,10.48178617,7.669473896,5,5710,3.39,0.240945833,10.7875,9.782608696,12.875,12.875,1.707387312,97.82608696,13.8,0,0,0,125,1997
1997,126,06/05/1997,13901.49672,1098.503279,1997,9.539823723,7.002613792,6,5690,3.72,0.307475,10.4625,16.40909091,10.58333333,10.58333333,2.863926636,164.0909091,4.1,0,1,1,126,1997
1997,127,07/05/1997,2246.881809,253.1181915,1997,7.717743633,5.537799479,7,5710,3.88,0.910304167,10.5625,20.56521739,15,15,-2.693877759,-154.3478261,0,0,0,0,127,1997
1997,128,08/05/1997,NA,NA,1997,NA,NA,8,5730,3.93,1.0447625,14.39166667,20.76470588,5.625,5.625,-2.659060449,-152.3529412,0,0,0,0,128,1997
1997,129,09/05/1997,NA,NA,1997,NA,NA,9,5780,3.91,1.016958333,14.55416667,19.86363636,9.75,9.75,-2.816326748,-161.3636364,0,0,0,0,129,1997
1997,130,10/05/1997,NA,NA,1997,NA,NA,10,5930,3.71,1.084695833,13.57083333,31.70833333,19.875,19.875,-0.749037137,-42.91666667,0,0,0,0,130,1997
1997,131,11/05/1997,NA,NA,1997,NA,NA,11,6090,3.39,1.124345833,15.20416667,30,16.375,16.375,-1.047197551,-60,0,0,0,0,131,1997
1997,132,12/05/1997,173.4772359,381.5227641,1997,5.16179428,5.946788166,12,6320,2.98,0.95745,17.125,17.6875,6.416666667,6.416666667,3.087051114,176.875,0,0,0,0,132,1997
1997,133,13/05/1997,NA,NA,1997,NA,NA,13,6660,2.64,1.0743375,17.34583333,17.40909091,12,12,3.038459561,174.0909091,0,NA,NA,NA,133,1997
1997,134,14/05/1997,NA,NA,1997,NA,NA,14,7040,2.38,0.888108333,19.20833333,15.52941176,7.125,7.125,2.710393662,155.2941176,0,NA,NA,NA,134,1997
1997,135,15/05/1997,NA,NA,1997,NA,NA,15,7540,2.03,0.983966667,18.52083333,13.20833333,13.29166667,13.29166667,2.305289054,132.0833333,0,NA,NA,NA,135,1997
1998,105,15/04/1998,NA,NA,1998,NA,NA,-15,1480,2.89,0.9054375,9.679166667,17.1,7,7,2.984513021,171,0,NA,NA,NA,105,1998
1998,106,16/04/1998,NA,NA,1998,NA,NA,-14,1470,2.89,0.742941667,9.525,14.91304348,11.16666667,11.16666667,2.602817102,149.1304348,0,NA,NA,NA,106,1998
1998,107,17/04/1998,NA,NA,1998,NA,NA,-13,1460,2.91,0.762545833,10.2,14.66666667,9.708333333,9.708333333,2.559816236,146.6666667,0,NA,NA,NA,107,1998
1998,108,18/04/1998,NA,NA,1998,NA,NA,-12,1460,2.67,0.269654167,10.67083333,14.86956522,14.41666667,14.41666667,2.595228714,148.6956522,1.6,NA,NA,NA,108,1998
1998,109,19/04/1998,NA,NA,1998,NA,NA,-11,1460,2.71,0.858470833,8.920833333,21.71428571,9.291666667,9.291666667,-2.493327503,-142.8571429,0,NA,NA,NA,109,1998
1998,110,20/04/1998,NA,NA,1998,NA,NA,-10,1480,2.64,0.667341667,10.07083333,19.86956522,7.125,7.125,-2.815291967,-161.3043478,0,NA,NA,NA,110,1998
1998,111,21/04/1998,NA,NA,1998,NA,NA,-9,1530,2.73,0.810279167,12.50434783,21.5,9.695652174,9.695652174,-2.530727415,-145,1.4,NA,NA,NA,111,1998
1998,112,22/04/1998,NA,NA,1998,NA,NA,-8,1660,2.61,0.836895833,11.7,30.5,16.58333333,16.58333333,-0.959931089,-55,0,NA,NA,NA,112,1998
1998,113,23/04/1998,NA,NA,1998,NA,NA,-7,1860,2.64,0.2226875,11.17083333,13.40909091,9.583333333,9.583333333,2.340327861,134.0909091,2,NA,NA,NA,113,1998
1998,114,24/04/1998,NA,NA,1998,NA,NA,-6,2090,2.87,0.926879167,10.81666667,23.58333333,17.70833333,17.70833333,-2.167117155,-124.1666667,0,NA,NA,NA,114,1998
1998,115,25/04/1998,NA,NA,1998,NA,NA,-5,2210,3.34,0.6785375,10.3625,17.13043478,12.08333333,12.08333333,2.989824893,171.3043478,0,NA,NA,NA,115,1998
1998,116,26/04/1998,NA,NA,1998,NA,NA,-4,2390,3.65,0.551033333,11.63333333,11.81818182,11.25,11.25,2.062661843,118.1818182,0,NA,NA,NA,116,1998
1998,117,27/04/1998,NA,NA,1998,NA,NA,-3,2830,3.95,0.93305,11.65833333,26.57894737,11.16666667,11.16666667,-1.644283874,-94.21052632,0,NA,NA,NA,117,1998
1998,118,28/04/1998,NA,NA,1998,NA,NA,-2,3170,4.04,0.962004167,12.95833333,24.5625,5.833333333,5.833333333,-1.996220332,-114.375,0,NA,NA,NA,118,1998
1998,119,29/04/1998,NA,NA,1998,NA,NA,-1,3320,3.99,0.9702875,13.8875,29.85,11.54166667,11.54166667,-1.07337749,-61.5,0,NA,NA,NA,119,1998
1998,120,30/04/1998,NA,NA,1998,NA,NA,0,3440,3.89,0.9518,15.19166667,30.47368421,13.41666667,13.41666667,-0.96452406,-55.26315789,0,NA,NA,NA,120,1998
1998,121,01/05/1998,NA,NA,1998,NA,NA,1,3710,3.56,1.003104167,16.98333333,23.38888889,8.958333333,8.958333333,-2.201054112,-126.1111111,0,NA,NA,NA,121,1998
1998,122,02/05/1998,17921.30537,1578.694628,1998,9.793801326,7.364986834,2,4100,3.15,0.8211625,16.43,14.73684211,18.35,18.35,2.572064161,147.3684211,0,NA,NA,NA,122,1998
1998,123,03/05/1998,423481.999,36518.001,1998,12.95626865,10.50558798,3,NA,2.87,0.945575,14.31666667,17.09090909,7.166666667,7.166666667,2.982926358,170.9090909,0,NA,NA,NA,123,1998
1998,124,04/05/1998,96552.10019,8447.899808,1998,11.4778484,9.041791512,4,4830,2.4,1.028320833,14.69583333,19.72727273,8.791666667,8.791666667,-2.840126692,-162.7272727,0,NA,NA,NA,124,1998
1998,125,05/05/1998,NA,NA,1998,NA,NA,5,5180,2.13,1.0057625,14.57083333,13.125,14,14,2.290744643,131.25,0,NA,NA,NA,125,1998
1998,126,06/05/1998,14359.6285,1440.371505,1998,9.572245609,7.273350373,6,5590,2.14,0.7914875,14.00833333,12.54166667,14,14,2.18893377,125.4166667,0,NA,NA,NA,126,1998
1998,127,07/05/1998,4491.014855,508.9851455,1998,8.410056623,6.234381599,7,5900,2.3,0.699795833,13.77083333,17.30434783,10.54166667,10.54166667,3.020178445,173.0434783,0,NA,NA,NA,127,1998
1998,128,08/05/1998,14566.60852,1933.391484,1998,9.586555748,7.567548078,8,6000,2.44,0.181658333,12.11666667,10.73913043,10.04166667,10.04166667,1.874331849,107.3913043,2.4,NA,NA,NA,128,1998
1998,129,09/05/1998,34449.67234,5550.327662,1998,10.44728379,8.621792396,9,6000,2.54,0.7589125,12.55,18.47826087,10.54166667,10.54166667,-3.058120385,-175.2173913,0,NA,NA,NA,129,1998
1998,130,10/05/1998,24112.19487,4887.805128,1998,10.09051447,8.494703203,10,5970,2.79,0.595895833,13.875,11.66666667,13.16666667,13.16666667,2.036217461,116.6666667,0,NA,NA,NA,130,1998
1998,131,11/05/1998,32427.52872,8572.471278,1998,10.38679383,9.05642798,11,5960,3,0.236516667,11.90416667,16.04166667,10.33333333,10.33333333,2.799799008,160.4166667,2.4,NA,NA,NA,131,1998
1998,132,12/05/1998,NA,NA,1998,NA,NA,12,5960,3.3,0.893708333,13.37916667,23.42105263,14.95833333,14.95833333,-2.19544048,-125.7894737,0,NA,NA,NA,132,1998
1998,133,13/05/1998,NA,NA,1998,NA,NA,13,5950,3.35,0.192908333,12.32916667,13.9,9.791666667,9.791666667,2.42600766,139,0,NA,NA,NA,133,1998
1998,134,14/05/1998,NA,NA,1998,NA,NA,14,5930,3.39,0.260525,9.170833333,11.33333333,21.29166667,21.29166667,1.978039819,113.3333333,11.8,NA,NA,NA,134,1998
1998,135,15/05/1998,NA,NA,1998,NA,NA,15,5910,3.42,0.484291667,10.4875,13.41666667,15.08333333,15.08333333,2.34165008,134.1666667,22.6,NA,NA,NA,135,1998
1999,105,15/04/1999,NA,NA,1999,NA,NA,-15,1550,2.94,0.956570833,9.445833333,26.66666667,11.54166667,11.54166667,-1.628973969,-93.33333333,0,NA,NA,NA,105,1999
1999,106,16/04/1999,NA,NA,1999,NA,NA,-14,1600,3.38,0.880320833,11.94583333,24.7,9.458333333,9.458333333,-1.972222055,-113,0,NA,NA,NA,106,1999
1999,107,17/04/1999,NA,NA,1999,NA,NA,-13,1670,3.67,0.6772375,13.83333333,16.35,10.54166667,10.54166667,2.853613327,163.5,0,NA,NA,NA,107,1999
1999,108,18/04/1999,NA,NA,1999,NA,NA,-12,1810,3.86,0.5857125,11.37083333,12.2173913,13.33333333,13.33333333,2.132337043,122.173913,0,NA,NA,NA,108,1999
1999,109,19/04/1999,NA,NA,1999,NA,NA,-11,2020,3.92,0.175425,8.075,12.43478261,13.58333333,13.58333333,2.170278983,124.3478261,13.4,NA,NA,NA,109,1999
1999,110,20/04/1999,28284.16715,8560.832854,1999,10.25009282,9.055069565,-10,2280,3.81,0.779683333,8.458333333,20.20833333,11.91666667,11.91666667,-2.756165777,-157.9166667,0.9,0,0,0,110,1999
1999,111,21/04/1999,23945.47185,5754.528154,1999,10.08357628,8.65791609,-9,2620,3.59,0.945266667,8.208333333,18.875,14.33333333,14.33333333,-2.988876344,-171.25,0.2,0,0,0,111,1999
1999,112,22/04/1999,45340.53471,8809.465293,1999,10.72197877,9.083695532,-8,3050,3.44,1.00575,9.4,25.22222222,10.125,10.125,-1.881077083,-107.7777778,0,0,1,1,112,1999
1999,113,23/04/1999,52461.44166,8391.558337,1999,10.8678528,9.03510068,-7,3550,2.99,0.999458333,11.0625,24.35294118,5.291666667,5.291666667,-2.032795246,-116.4705882,0,0,2,1,113,1999
1999,114,24/04/1999,55110.13879,7389.861207,1999,10.91710713,8.907999544,-6,3990,2.72,0.9737,13.03333333,16.45,7.166666667,7.166666667,2.87106662,164.5,0,1,0,1,114,1999
1999,114,24/04/1999,55110.13879,7389.861207,1999,10.91710713,8.907999544,-6,3990,2.72,0.9737,13.03333333,16.45,7.166666667,7.166666667,2.87106662,164.5,0,0,1,1,114,1999
1999,115,25/04/1999,NA,NA,1999,NA,NA,-5,4310,2.62,0.9608625,11.475,26.22727273,18.125,18.125,-1.705662678,-97.72727273,2,0,0,0,115,1999
1999,116,26/04/1999,183357.0208,18242.97922,1999,12.11919592,9.811590399,-4,4540,2.35,0.97915,8.529166667,21.13043478,15.875,15.875,-2.595228714,-148.6956522,0,0,0,0,116,1999
1999,117,27/04/1999,197139.4741,17360.52585,1999,12.19167182,9.762011879,-3,4740,2.34,0.898679167,8.0375,18.41666667,13,13,-3.068870601,-175.8333333,0,0,2,1,117,1999
1999,118,28/04/1999,164170.2051,13029.7949,1999,12.0086651,9.475070674,-2,5110,2.6,1.016841667,9.495833333,19.60869565,11.375,11.375,-2.860822296,-163.9130435,0,0,1,1,118,1999
1999,118,28/04/1999,164170.2051,13029.7949,1999,12.0086651,9.475070674,-2,5110,2.6,1.016841667,9.495833333,19.60869565,11.375,11.375,-2.860822296,-163.9130435,0,0,1,1,118,1999
1999,119,29/04/1999,208325.8865,15174.11351,1999,12.24686369,9.627412096,-1,5450,2.7,1.0594375,11.2,21.39130435,12.79166667,12.79166667,-2.549698386,-146.0869565,0,0,0,0,119,1999
1999,120,30/04/1999,110105.4001,7494.599929,1999,11.60920245,8.922071451,0,5460,2.88,0.524608333,11.23333333,14.54166667,12.83333333,12.83333333,2.537999621,145.4166667,0,0,0,0,120,1999
1999,121,01/05/1999,92977.71449,6022.285513,1999,11.44012587,8.703388156,1,5270,3.01,0.68575,10.02916667,16.75,18.125,18.125,2.923426497,167.5,5,0,1,1,121,1999
1999,122,02/05/1999,93153.61107,5846.388932,1999,11.44201588,8.673750504,2,4990,3.15,0.2752625,8.216666667,9.565217391,11.5,11.5,1.669445371,95.65217391,4.4,0,1,1,122,1999
1999,123,03/05/1999,90872.82446,5627.175543,1999,11.41722728,8.635540609,3,NA,3.19,0.798641667,8.895833333,22.125,20,20,-2.421644337,-138.75,0.4,0,2,1,123,1999
1999,124,04/05/1999,71548.67451,4451.325485,1999,11.17814724,8.40118182,4,4650,3.11,0.985341667,8.475,22.16666667,13.875,13.875,-2.414372132,-138.3333333,0,0,0,0,124,1999
1999,125,05/05/1999,87999.07106,5600.928943,1999,11.3850929,8.630866272,5,4630,3.16,0.4111125,9.670833333,11.29166667,15.5,15.5,1.970767614,112.9166667,0,0,0,0,125,1999
1999,126,06/05/1999,41655.10407,2761.895929,1999,10.63720319,7.924034658,6,4650,3,0.243641667,10.55416667,13.75,17.70833333,17.70833333,2.399827721,137.5,5.8,0,0,0,126,1999
1999,127,07/05/1999,93475.58262,6574.417376,1999,11.44546623,8.791093334,7,4600,2.87,0.8760125,7.5,19.125,19.25,19.25,-2.945243113,-168.75,0.4,0,0,0,127,1999
1999,128,08/05/1999,70866.28966,5383.710337,1999,11.16856425,8.591318797,8,4490,2.74,0.778079167,6.666666667,17.45833333,12.625,12.625,3.047053986,174.5833333,1.3,0,2,1,128,1999
1999,129,09/05/1999,NA,NA,1999,NA,NA,9,4360,2.58,0.9384875,7.354166667,20.08695652,9,9,-2.777350027,-159.1304348,2.2,0,0,0,129,1999
1999,130,10/05/1999,42063.56944,3936.430558,1999,10.64696108,8.278283647,10,4330,2.45,1.046079167,8.791666667,16.86363636,8.291666667,8.291666667,2.943259784,168.6363636,0,0,0,0,130,1999
1999,131,11/05/1999,19562.21366,2087.786337,1999,9.881406228,7.644338476,11,4330,2.3,0.267395833,9.583333333,9.375,13.66666667,13.66666667,1.636246174,93.75,10.2,0,0,0,131,1999
1999,132,12/05/1999,20214.64821,2505.351794,1999,9.914212247,7.826583506,12,4290,2.6,0.641483333,9.645833333,17.52173913,12.875,12.875,3.058120385,175.2173913,9.8,0,0,0,132,1999
1999,133,13/05/1999,8372.910233,1227.089767,1999,9.032876227,7.113215206,13,4160,3.23,0.520083333,8.708333333,11.75,10.375,10.375,2.050761871,117.5,1.6,0,1,1,133,1999
1999,134,14/05/1999,15.30006431,2.699935692,1999,2.791169053,1.308315439,14,4030,3.64,1.078470833,9.516666667,17.43478261,11.04166667,11.04166667,3.042943609,174.3478261,0,0,0,0,134,1999
1999,135,15/05/1999,NA,NA,1999,NA,NA,15,3990,4.08,1.127420833,11.54583333,13.5,12.25,12.25,2.35619449,135,0.2,NA,NA,NA,135,1999
2000,105,14/04/2000,NA,NA,2000,NA,NA,-15,NA,NA,0.441725,10.84166667,18.39130435,13.04166667,13.04166667,-3.073297161,-176.0869565,0.6,NA,NA,NA,105,2000
2000,106,15/04/2000,NA,NA,2000,NA,NA,-14,1950,2.88,0.713633333,9.916666667,13,11.79166667,11.79166667,2.268928028,130,2.8,NA,NA,NA,106,2000
2000,107,16/04/2000,NA,NA,2000,NA,NA,-13,1870,2.66,0.893670833,9.295833333,25.18181818,13.54166667,13.54166667,-1.888128918,-108.1818182,0,NA,NA,NA,107,2000
2000,108,17/04/2000,4798.30437,10211.69563,2000,8.476226263,9.231386895,-12,1810,2.73,0.953204167,9.058333333,25.95238095,13.875,13.875,-1.753640344,-100.4761905,0,0,0,0,108,2000
2000,109,18/04/2000,13687.7855,16692.2145,2000,9.5243322,9.722757599,-11,1680,2.97,0.930408333,11.12916667,18.8,9.375,9.375,-3.001966313,-172,0,0,1,1,109,2000
2000,110,19/04/2000,18354.6862,13395.3138,2000,9.81769468,9.502734859,-10,1680,3.12,0.3800875,10.19583333,14.54545455,13.58333333,13.58333333,2.53866073,145.4545455,0.4,0,0,0,110,2000
2000,111,20/04/2000,24723.1223,11276.8777,2000,10.11553466,9.33059836,-9,1700,3.23,0.8469625,12.10416667,20.72727273,8.041666667,8.041666667,-2.665593767,-152.7272727,0,0,0,0,111,2000
2000,112,21/04/2000,42651.46555,12698.53445,2000,10.66084036,9.449320614,-8,1760,3.34,0.311091667,11.17916667,15.04545455,10.20833333,10.20833333,2.625927193,150.4545455,9.2,0,0,0,112,2000
2000,113,22/04/2000,48463.83183,9836.168168,2000,10.7885937,9.193923161,-7,1940,3.2,0.9177375,10.80833333,20.33333333,17.625,17.625,-2.734349161,-156.6666667,5.8,0,0,0,113,2000
2000,114,23/04/2000,NA,NA,2000,NA,NA,-6,2140,3.03,0.3990125,7.633333333,17.95652174,19.91666667,19.91666667,3.134004266,179.5652174,1.6,0,0,0,114,2000
2000,115,24/04/2000,180597.3896,19402.61041,2000,12.104031,9.873214431,-5,2550,3.03,0.775229167,7.845833333,19.45833333,9.625,9.625,-2.887065471,-165.4166667,0,1,0,1,115,2000
2000,115,24/04/2000,180597.3896,19402.61041,2000,12.104031,9.873214431,-5,2550,3.03,0.775229167,7.845833333,19.45833333,9.625,9.625,-2.887065471,-165.4166667,0,0,1,1,115,2000
2000,116,25/04/2000,98345.44745,8204.552546,2000,11.4962517,9.012566344,-4,3110,2.67,0.362066667,9.6625,13.58333333,19.54166667,19.54166667,2.370738901,135.8333333,4,0,0,0,116,2000
2000,117,26/04/2000,96988.15812,6561.841883,2000,11.48235448,8.789179002,-3,3280,2.57,0.696229167,11.19166667,14.20833333,14.125,14.125,2.479821979,142.0833333,0.2,0,0,0,117,2000
2000,118,27/04/2000,119502.308,6847.691963,2000,11.69109933,8.831812959,-2,3190,2.38,0.1258,10.9625,12.45833333,13.625,13.625,2.17438936,124.5833333,9.7,0,0,0,118,2000
2000,119,28/04/2000,105811.8779,5363.122069,2000,11.56942751,8.587488001,-1,3070,2.43,0.468533333,9.2625,15.20833333,21.5,21.5,2.654354904,152.0833333,0,0,0,0,119,2000
2000,120,29/04/2000,71167.75938,3332.240617,2000,11.17280923,8.111700268,0,2940,2.31,0.289133333,9.058333333,11.59090909,13.79166667,13.79166667,2.022995269,115.9090909,0.6,0,1,1,120,2000
2000,121,30/04/2000,NA,NA,2000,NA,NA,1,3110,2.23,0.235741667,9.733333333,17.30434783,13.41666667,13.41666667,3.020178445,173.0434783,5.4,0,0,0,121,2000
2000,122,01/05/2000,91007.7671,4142.2329,2000,11.41871112,8.329231656,2,3520,2.4,0.491416667,11.17083333,20.625,9.375,9.375,-2.683443725,-153.75,4.2,0,2,1,122,2000
2000,122,01/05/2000,91007.7671,4142.2329,2000,11.41871112,8.329231656,2,3520,2.4,0.491416667,11.17083333,20.625,9.375,9.375,-2.683443725,-153.75,4.2,0,1,1,122,2000
2000,122,01/05/2000,91007.7671,4142.2329,2000,11.41871112,8.329231656,2,3520,2.4,0.491416667,11.17083333,20.625,9.375,9.375,-2.683443725,-153.75,4.2,0,1,1,122,2000
2000,123,02/05/2000,11451.53014,548.4698617,2000,9.345965957,6.308953926,3,3790,2.84,0.381133333,11.50416667,13.875,13.58333333,13.58333333,2.421644337,138.75,1.8,0,0,0,123,2000
2000,124,03/05/2000,21517.42443,1132.575574,2000,9.976664797,7.033132141,4,NA,3.33,0.678895833,10.74166667,17.08695652,10.375,10.375,2.982236504,170.8695652,5.8,0,0,0,124,2000
2000,125,04/05/2000,NA,NA,2000,NA,NA,5,3830,3.61,0.58445,9.425,10.26086957,13.70833333,13.70833333,1.79085958,102.6086957,8.2,0,0,0,125,2000
2000,126,05/05/2000,8392.290378,607.7096219,2000,9.035187901,6.411341343,6,3970,3.94,0.790441667,9.0875,15.33333333,15.08333333,15.08333333,2.67617152,153.3333333,2.9,0,0,0,126,2000
2000,126,05/05/2000,8392.290378,607.7096219,2000,9.035187901,6.411341343,6,3970,3.94,0.790441667,9.0875,15.33333333,15.08333333,15.08333333,2.67617152,153.3333333,2.9,0,0,0,126,2000
2000,127,06/05/2000,12744.69633,1155.303665,2000,9.452948951,7.052983701,7,3990,4.17,0.9008,8.545833333,14.58333333,13.45833333,13.45833333,2.545271826,145.8333333,3.8,0,0,0,127,2000
2000,128,07/05/2000,NA,NA,2000,NA,NA,8,3910,4.25,1.084191667,9.2,24.27272727,10.58333333,10.58333333,-2.046795214,-117.2727273,0,NA,NA,NA,128,2000
2000,129,08/05/2000,NA,NA,2000,NA,NA,9,3810,4.11,0.658279167,10.10833333,14,11.45833333,11.45833333,2.443460953,140,0.4,NA,NA,NA,129,2000
2000,130,09/05/2000,NA,NA,2000,NA,NA,10,3680,3.84,0.373820833,9.3125,14.58333333,11.08333333,11.08333333,2.545271826,145.8333333,0.4,NA,NA,NA,130,2000
2000,131,10/05/2000,NA,NA,2000,NA,NA,11,3560,3.48,0.4533375,8.816666667,12.41666667,12,12,2.167117155,124.1666667,5.3,NA,NA,NA,131,2000
2000,132,11/05/2000,NA,NA,2000,NA,NA,12,3450,3.33,0.2853375,10.0125,16.34782609,10.20833333,10.20833333,2.853233908,163.4782609,5.8,NA,NA,NA,132,2000
2000,133,12/05/2000,NA,NA,2000,NA,NA,13,3390,2.92,0.7927125,9.845833333,18.95833333,13.45833333,13.45833333,-2.974331934,-170.4166667,0.2,NA,NA,NA,133,2000
2000,134,13/05/2000,NA,NA,2000,NA,NA,14,3350,2.47,0.913954167,11.27916667,24.54545455,13.95833333,13.95833333,-1.999195325,-114.5454545,0,NA,NA,NA,134,2000
2000,135,14/05/2000,NA,NA,2000,NA,NA,15,3390,2.6,0.6223125,13.91304348,26.69565217,12.13043478,12.13043478,-1.623915043,-93.04347826,0,NA,NA,NA,135,2000
2001,105,15/04/2001,NA,NA,2001,NA,NA,-15,776,2.77,0.8127,8.679166667,23.75,9.166666667,9.166666667,-2.138028334,-122.5,0,NA,NA,NA,105,2001
2001,106,16/04/2001,NA,NA,2001,NA,NA,-14,782,2.57,0.350641667,12.1375,20,13.75,13.75,-2.792526803,-160,0,NA,NA,NA,106,2001
2001,107,17/04/2001,22.1665115,7.833488505,2001,3.142707766,2.178550011,-13,867,2.6,0.437841667,10.25833333,14.14285714,15.5,15.5,2.468394228,141.4285714,13.1,0,0,0,107,2001
2001,108,18/04/2001,24739.08632,7760.913685,2001,10.11618013,8.956984192,-12,996,2.45,0.856483333,9.625,16.66666667,10.04166667,10.04166667,2.908882087,166.6666667,10.1,0,0,0,108,2001
2001,109,19/04/2001,25852.73555,7247.264451,2001,10.16021038,8.888517333,-11,1070,2.36,0.711629167,8.958333333,17.25,11,11,3.01069296,172.5,0.2,0,0,0,109,2001
2001,110,20/04/2001,11819.59283,2980.407168,2001,9.377598445,8.000150672,-10,1260,2.31,0.993083333,9.583333333,30.20833333,22.29166667,22.29166667,-1.010836525,-57.91666667,0,0,0,0,110,2001
2001,111,21/04/2001,NA,NA,2001,NA,NA,-9,1380,2.32,0.975466667,11.55652174,14.0952381,10.43478261,10.43478261,2.460083136,140.952381,0,0,0,0,111,2001
2001,112,22/04/2001,NA,NA,2001,NA,NA,-8,1490,2.6,0.230479167,7.920833333,11.54166667,16.70833333,16.70833333,2.014400845,115.4166667,13.4,0,0,0,112,2001
2001,113,23/04/2001,61086.3131,11663.6869,2001,11.02005948,9.364321343,-7,1590,2.9,0.253766667,9.816666667,10.08333333,17.66666667,17.66666667,1.759873662,100.8333333,9.6,0,1,1,113,2001
2001,113,23/04/2001,61086.3131,11663.6869,2001,11.02005948,9.364321343,-7,1590,2.9,0.253766667,9.816666667,10.08333333,17.66666667,17.66666667,1.759873662,100.8333333,9.6,0,1,1,113,2001
2001,114,24/04/2001,63331.70496,11168.29504,2001,11.05615714,9.320923778,-6,1730,3.21,0.153916667,12.4625,9.083333333,12.5,12.5,1.585340737,90.83333333,1.2,0,1,1,114,2001
2001,114,24/04/2001,63331.70496,11168.29504,2001,11.05615714,9.320923778,-6,1730,3.21,0.153916667,12.4625,9.083333333,12.5,12.5,1.585340737,90.83333333,1.2,0,3,1,114,2001
2001,115,25/04/2001,70235.08719,11514.91281,2001,11.15961752,9.351485081,-5,1930,3.6,0.8900625,13.39166667,22.73913043,10.79166667,10.79166667,-2.314458356,-132.6086957,0,0,1,1,115,2001
2001,115,25/04/2001,70235.08719,11514.91281,2001,11.15961752,9.351485081,-5,1930,3.6,0.8900625,13.39166667,22.73913043,10.79166667,10.79166667,-2.314458356,-132.6086957,0,0,0,0,115,2001
2001,116,26/04/2001,51325.11282,7874.887183,2001,10.84595492,8.971561115,-4,2090,3.77,0.759683333,14.00416667,16.85,9.958333333,9.958333333,2.94087979,168.5,0,0,1,1,116,2001
2001,116,26/04/2001,51325.11282,7874.887183,2001,10.84595492,8.971561115,-4,2090,3.77,0.759683333,14.00416667,16.85,9.958333333,9.958333333,2.94087979,168.5,0,0,1,1,116,2001
2001,116,26/04/2001,51325.11282,7874.887183,2001,10.84595492,8.971561115,-4,2090,3.77,0.759683333,14.00416667,16.85,9.958333333,9.958333333,2.94087979,168.5,0,0,1,1,116,2001
2001,116,26/04/2001,51325.11282,7874.887183,2001,10.84595492,8.971561115,-4,2090,3.77,0.759683333,14.00416667,16.85,9.958333333,9.958333333,2.94087979,168.5,0,0,1,1,116,2001
2001,116,26/04/2001,51325.11282,7874.887183,2001,10.84595492,8.971561115,-4,2090,3.77,0.759683333,14.00416667,16.85,9.958333333,9.958333333,2.94087979,168.5,0,0,1,1,116,2001
2001,116,26/04/2001,51325.11282,7874.887183,2001,10.84595492,8.971561115,-4,2090,3.77,0.759683333,14.00416667,16.85,9.958333333,9.958333333,2.94087979,168.5,0,0,3,1,116,2001
2001,117,27/04/2001,89424.53727,12925.46273,2001,11.40116157,9.467031864,-3,2370,3.86,0.500241667,12.00416667,11.91666667,14.79166667,14.79166667,2.079850692,119.1666667,4,0,1,1,117,2001
2001,118,28/04/2001,80646.11617,11053.88383,2001,11.29783833,9.310627585,-2,2750,3.83,0.894175,10.8375,21.125,14.95833333,14.95833333,-2.596177262,-148.75,9.3,0,0,0,118,2001
2001,119,29/04/2001,65438.08118,8561.918822,2001,11.08887493,9.055196395,-1,2920,3.53,0.405208333,9.691666667,16,25.20833333,25.20833333,2.792526803,160,1.5,0,1,1,119,2001
2001,119,29/04/2001,65438.08118,8561.918822,2001,11.08887493,9.055196395,-1,2920,3.53,0.405208333,9.691666667,16,25.20833333,25.20833333,2.792526803,160,1.5,0,1,1,119,2001
2001,119,29/04/2001,65438.08118,8561.918822,2001,11.08887493,9.055196395,-1,2920,3.53,0.405208333,9.691666667,16,25.20833333,25.20833333,2.792526803,160,1.5,0,1,1,119,2001
2001,120,30/04/2001,33223.07602,4176.923977,2001,10.41103007,8.337569746,0,3140,3.31,0.589925,9.858333333,17.625,23.58333333,23.58333333,3.076142807,176.25,1.6,0,1,1,120,2001
2001,121,01/05/2001,61295.95825,7454.041755,2001,11.0234855,8.916645828,1,3400,3.39,0.1029875,9.856521739,23.04347826,20.52173913,20.52173913,-2.26133964,-129.5652174,1.6,0,1,1,121,2001
2001,122,02/05/2001,19831.81279,2348.18721,2001,9.895093057,7.761824679,2,3390,3.23,1.071579167,9.308333333,21.81818182,9.958333333,9.958333333,-2.475194212,-141.8181818,0,0,0,0,122,2001
2001,123,03/05/2001,36647.08124,4252.918763,2001,10.50911635,8.355595899,3,NA,2.88,0.376745833,9.254166667,10.125,11.91666667,11.91666667,1.767145868,101.25,0.8,0,1,1,123,2001
2001,123,03/05/2001,36647.08124,4252.918763,2001,10.50911635,8.355595899,3,NA,2.88,0.376745833,9.254166667,10.125,11.91666667,11.91666667,1.767145868,101.25,0.8,0,1,1,123,2001
